+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+     Fluorescense progressions used for the fit of the potentials published in the
+     article 'The 1S+1S asymptote of Sr2 studied by Fourier-transform spectroscopy' 
+   
+
+  A. Stein, H. Knoeckel, E. Tiemann
+  Institut fuer Quantenoptik, Universitaet Hannover, Welfengarten 1,
+  30167 Hannover, Germany
+   
+
+  2006-2010 Hannover
+
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++


Notations:

Isotope 1 and 2:  mass numbers of the isotopes

v', J', v", J":   vibrational and rotational quantum numbers of the excited and
                  absorbing level, respectively. 
				  v'=-1 means that the vibrational quantum number of the excited 
				  state is not assigned until now or that the transition belongs 
				  to a different excited state. PA means that the transitions is 
                  a PA resonance taken from Phys. Rev. A 78, 062708 (2008)				  

line frequency:   frequency of transition [cm-1]

uncertainty:      The estimated experimental uncertainty of transition [cm-1] 

obs-calc:         observed minus calculated values for the potential fit of the ground state 


 Isotope 1   Isotope 2   v'  J'  v''  J''   line frequency   uncertainty  obs-calc
        86          88  12  199  24   200       17989.6567        0.010   -0.0023
        86          88  12  199  25   198       17988.8904        0.005    0.0008
        86          88  12  199  25   200       17981.9915        0.010    0.0027
        86          88  13  147   2   146       18443.1949        0.005    0.0021
        86          88  13  147   2   148       18433.3510        0.005   -0.0006
        86          88  13  147   4   146       18375.7040        0.005    0.0058
        86          88  13  147   4   148       18366.0907        0.005    0.0027
        86          88  13  147   5   146       18343.2236        0.010   -0.0095
        86          88  13  147   5   148       18333.7401        0.005   -0.0007
        86          88  13  147   7   146       18280.8610        0.010   -0.0041
        86          88  13  147   7   148       18271.6178        0.005    0.0039
        86          88  13  147   8   146       18250.9566        0.010   -0.0044
        86          88  13  147   8   148       18241.8259        0.005   -0.0071
        86          88  13  147  10   146       18193.6959        0.010   -0.0130
        86          88  13  147  10   148       18184.8404        0.010    0.0075
        86          88  13  147  11   146       18166.3569        0.005   -0.0023
        86          88  13  147  11   148       18157.6121        0.005   -0.0001
        86          88  13  147  12   146       18139.8727        0.010    0.0134
        86          88  13  147  12   148       18131.2283        0.010   -0.0151
        86          88  13  147  15   146       18065.4342        0.010   -0.0173
        86          88  13  147  15   148       18057.2239        0.005   -0.0185
        86          88  13  147  16   146       18042.3358        0.010   -0.0086
        86          88  13  147  16   148       18034.2832        0.005    0.0073
        86          88  13  147  17   146       18020.0988        0.005    0.0140
        86          88  13  147  17   148       18012.1555        0.005   -0.0040
        86          88  13  147  22   148       17914.3684        0.005    0.0107
        86          88  13  147  23   146       17904.3707        0.010    0.0088
        86          88  13  147  23   148       17897.3822        0.005    0.0154
        86          88  13  147  24   146       17888.0691        0.005    0.0035
        86          88  13  147  25   146       17872.6204        0.010   -0.0133
        86          88  13  147  25   148       17865.9830        0.010   -0.0011
        86          88  13  147  32   146       17789.6661        0.010   -0.0028
        86          88  13  147  32   148       17784.4952        0.005   -0.0171
        86          88  13  210   0   209       18606.4944        0.005    0.0038
        86          88  13  210   0   211       18592.7446        0.005    0.0025
        86          88  13  210   2   209       18544.6265        0.010   -0.0040
        86          88  13  210   2   211       18531.2518        0.005    0.0060
        86          88  13  210   5   209       18458.8374        0.010    0.0112
        86          88  13  210   5   211       18446.0113        0.010   -0.0040
        86          88  13  210   6   209       18432.0922        0.005   -0.0066
        86          88  13  210   6   211       18419.4843        0.005   -0.0032
        86          88  13  210   9   209       18357.5930        0.010    0.0070
        86          88  13  210   9   211       18345.6032        0.005    0.0010
        86          88  13  210  10   209       18334.6513        0.010   -0.0016
        86          88  13  210  10   211       18322.8821        0.010   -0.0072
        86          88  13  210  15   209       18234.6088        0.010    0.0212
        86          88  13  210  15   211       18224.0268        0.005   -0.0111
        86          88  13  210  16   209       18217.5709        0.010   -0.0038
        86          88  13  210  16   211       18207.3034        0.010    0.0048
        86          88  13  210  17   209       18201.6039        0.010    0.0009
        86          88  13  210  17   211       18191.6208        0.010    0.0057
        86          88  14  109   0   108       18551.6570        0.005   -0.0011
        86          88  14  109   0   110       18544.0586        0.005    0.0003
        86          88  14  109   1   108       18513.9797        0.010   -0.0041
        86          88  14  109   1   110       18506.4622        0.005   -0.0012
        86          88  14  109   2   108       18477.1432        0.005    0.0021
        86          88  14  109   2   110       18469.7001        0.005   -0.0007
        86          88  14  109   3   108       18441.1298        0.005    0.0004
        86          88  14  109   3   110       18433.7682        0.005   -0.0022
        86          88  14  109   4   108       18405.9474        0.005   -0.0010
        86          88  14  109   4   110       18398.6676        0.005   -0.0040
        86          88  14  109   5   108       18371.5906        0.005   -0.0065
        86          88  14  109   5   110       18364.3948        0.010   -0.0089
        86          88  14  109   6   108       18338.0735        0.005   -0.0013
        86          88  14  109   6   110       18330.9637        0.005   -0.0021
        86          88  14  109   7   108       18305.3739        0.010   -0.0064
        86          88  14  109   7   110       18298.3651        0.005    0.0084
        86          88  14  109   8   108       18273.5113        0.010   -0.0010
        86          88  14  109   8   110       18266.5750        0.005   -0.0001
        86          88  14  109   9   108       18242.4687        0.005   -0.0005
        86          88  14  109   9   110       18235.6190        0.005   -0.0007
        86          88  14  109  10   108       18212.2528        0.005    0.0032
        86          88  14  109  10   110       18205.4844        0.005   -0.0044
        86          88  14  109  12   108       18154.2745        0.010    0.0009
        86          88  14  109  12   110       18147.6867        0.005   -0.0073
        86          88  14  109  13   108       18126.5153        0.005    0.0017
        86          88  14  109  13   110       18120.0269        0.005    0.0006
